Source Document,Target Document,Reference Type,Source Text,Target Section,Confidence,Act Name,Year,Section,Subsection,Rule Number,SRO Number,Circular Number,Context Before,Context After
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ১২/২০২৪",circular_১২_২০২৪,0.900,,,,,,,১২/২০২৪,".১০% যেইটি বেশি আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা এবং","ব্যাংক ও আর্থিক প্রতিষ্ঠান পরিশোধিত পুঁজির ১.২৫%"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৭/২০২৪",circular_০৭_২০২৪,0.900,,,,,,,০৭/২০২৪,"৬৩তম ধারার ব্যতিক্রম প্রতিবন্ধী ব্যক্তি ৫০% হ্রাস","এবং সাধারণ আদেশ নং ১৫/২০২৪ মুক্তিযোদ্ধা ৫০% হ্রাস"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"তফসিল আপিল ও ফি আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা এবং","১ম অংশ আপিল দাখিল ও ফি আয়কর আইন, ২০২৩ এর ২৮৬তম ধ"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"আইন, ২০২৩ এর ২৮৬তম ধারায় বর্ণিত আপিল পদ্ধতি এবং","এ বর্ণিত নির্দেশনা অনুযায়ী: করনির্ধারণী আদেশের ব"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"ধারার উপ-ধারা (৩) ১ লক্ষ টাকা পর্যন্ত ৫,০০০ টাকা","এর ফি তালিকা ১ লক্ষ হইতে ১০ লক্ষ টাকা পর্যন্ত ১৫,"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"যান্য বিশেষ ক্ষেত্র ২য় অংশ আপিল নিষ্পত্তি পদ্ধতি","এবং আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারায় বর্ণিত পদ্"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"রহণ ১৫ দিন আপিল দাখিলের পর প্রাথমিক যাচাই ও গ্রহণ","এর ২য় ধারা তথ্য সংগ্রহ ৩০ দিন সংশ্লিষ্ট কর কার্য"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৮/২০২৪",circular_০৮_২০২৪,0.900,,,,,,,০৮/২০২৪,"রায় প্রদান ৯০ দিন চূড়ান্ত রায় প্রদান ও যোগাযোগ","এর চূড়ান্ত নির্দেশনা আপিল গ্রহণ - করনির্ধারণী সং"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"সাধারণ আদেশ নং ১৫/২০২৪",general_order_১৫_২০২৪,0.900,,,,,,,১৫/২০২৪,"ঝারি শিল্প ০.২৫% এসআরও নং ২৪০/২০২৪ এর ১ম ধারা এবং","কৃষি ভিত্তিক শিল্প ০.৩% এসআরও নং ২৪০/২০২৪ এর ২য়"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"সাধারণ আদেশ নং ১৫/২০২৪",general_order_১৫_২০২৪,0.900,,,,,,,১৫/২০২৪,"র ক্ষেত্রে প্রযোজ্য অর্থ আইন, ২০২৪ এর ৮ম ধারা এবং","সরকারি কর্মচারী সম্পূর্ণ অব্যাহতি আয়কর আইন, ২০২৩"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"সাধারণ আদেশ নং ১৫/২০২৪",general_order_১৫_২০২৪,0.900,,,,,,,১৫/২০২৪,"রতিবন্ধী ব্যক্তি ৫০% হ্রাস পরিপত্র নং ০৭/২০২৪ এবং","মুক্তিযোদ্ধা ৫০% হ্রাস আয়কর আইন, ২০২৩ এর ৮ম ধারা"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"সাধারণ আদেশ নং ১৬/২০২৪",general_order_১৬_২০২৪,0.900,,,,,,,১৬/২০২৪,"সর্বোচ্চ ফি প্রাকৃতিক দুর্যোগ - অতিরিক্ত ৩০ দিন (",") চিকিৎসা জনিত কারণ - সনদসহ অতিরিক্ত ৩০ দিন আয়কর"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিল",schedule_1,0.600,,,,,,,,"dules 2024 1.0 আয়কর আইন, ২০২৩ এবং অর্থ আইন, ২০২৪","কর হার ও কর অবকাশ আয়কর আইন, ২০২৩ এর ৫ম ধারা এবং"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"তৃতীয় তফসিলে",schedule_3,0.600,,,,,,,,"া (২) ২য় অংশ কোম্পানির কর হার আয়কর আইন, ২০২৩ এর","বর্ণিত এবং অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (৩)"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"তৃতীয় তফসিল",schedule_3,0.600,,,,,,,,"(৩) তালিকাভুক্ত কোম্পানি ২২.৫% আয়কর আইন, ২০২৩ এর","এবং পরিপত্র নং ১২/২০২৪ ব্যাংক ও আর্থিক প্রতিষ্ঠান"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"তৃতীয় তফসিলে",schedule_3,0.600,,,,,,,,"ব্যাংক ও আর্থিক প্রতিষ্ঠান ৪০% আয়কর আইন, ২০২৩ এর","র বিশেষ বিধান মোবাইল ফোন অপারেটর ৪৫% উক্ত তফসিলের"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"দ্বিতীয় তফসিল",schedule_2,0.600,,,,,,,,"ডের পরিপত্র নং ০৯/২০২৪ অনুযায়ী অন্যান্য অব্যাহতি","সর্বনিম্ন কর আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা এবং অর"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"গণনা - মোট আয়ের ০.৫% নিয়মিত পদ্ধতিতে কর গণনা -","র ১ম অংশ অনুযায়ী দুইটির মধ্যে যেইটি বেশি সেইটি প্"
05_tax_schedules_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"তৃতীয় তফসিল",schedule_3,0.600,,,,,,,,"অংশ অনুযায়ী দুইটির মধ্যে যেইটি বেশি সেইটি প্রদান","আপিল ও ফি আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা এবং পরিপত"
05_tax_schedules_simulation.json,ordinance_১৯৮৪_simulation.json,ordinance_reference,"০০০ টাকা উক্ত পরিপত্রের সর্বোচ্চ ফি প্রাকৃতিক দুর্যোগ - অতিরিক্ত ৩০ দিন (সাধারণ আদেশ নং ১৬/২০২৪) চিকিৎসা জনিত কারণ - সনদসহ অতিরিক্ত ৩০ দিন আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারায়",section_২৮৫,1.000,,১৯৮৪,২৮৫,,,,,"পরিপত্রের ধারাবাহিক তালিকা ১০ লক্ষ টাকার অধিক ৫০,","বর্ণিত অন্যান্য বিশেষ ক্ষেত্র ২য় অংশ আপিল নিষ্পত"
05_tax_schedules_simulation.json,ordinance_১৯৮৪_simulation.json,ordinance_reference," বর্ণিত অন্যান্য বিশেষ ক্ষেত্র ২য় অংশ আপিল নিষ্পত্তি পদ্ধতি পরিপত্র নং ০৮/২০২৪ এবং আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারায়",section_২৮৫,1.000,,১৯৮৪,২৮৫,,,,,"অতিরিক্ত ৩০ দিন আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারায়","বর্ণিত পদ্ধতি অনুযায়ী আপিল নিষ্পত্তি: আপিল গ্রহণ"
05_tax_schedules_simulation.json,ordinance_১৯৮৪_simulation.json,ordinance_reference," বর্ণিত পদ্ধতি অনুযায়ী আপিল নিষ্পত্তি: আপিল গ্রহণ ১৫ দিন আপিল দাখিলের পর প্রাথমিক যাচাই ও গ্রহণ পরিপত্র নং ০৮/২০২৪ এর ২য় ধারা তথ্য সংগ্রহ ৩০ দিন সংশ্লিষ্ট কর কার্যালয় হইতে নথিপত্র সংগ্রহ আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারার",section_২৮৫,1.000,,১৯৮৪,২৮৫,,,,,"নং ০৮/২০২৪ এবং আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারায়","উপ-ধারা (২) শুনানি ৬০ দিন আপিলকারী ও সংশ্লিষ্ট কর"
05_tax_schedules_simulation.json,ordinance_১৯৮৪_simulation.json,ordinance_reference," ২০২৪ আয়কর অধ্যাদেশ, ১৯৮৪ এর ২৮৫ ধারা",section_২৮৫,1.000,,১৯৮৪,২৮৫,,,,,"আইন, ২০২৪ এর ৬ম ও ৮ম ধারা উৎসে কর কর্তন বিধিমালা,","জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৫-১৪/২০২৪ এসআরও"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ (২০২৩ সনের ১২ নং আইন) এর ৮৫তম ধারায়",section_৮৫_subsection_১২,1.000,আয়কর আইন,২০২৩,৮৫,১২,,,,"প্রদত্ত ক্ষমতাবলে ২০২৪-০৬-৩০ ২০২৪-০৭-০১ 2024 1.0","প্রদত্ত ক্ষমতাবলে এবং অর্থ আইন, ২০২৪ (২০২৪ সনের ০"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ (২০২৪ সনের ০৫ নং আইন) এর ৭ম ধারায়",section_৭_subsection_০৫,1.000,অর্থ আইন,২০২৪,৭,০৫,,,,"র ১২ নং আইন) এর ৮৫তম ধারায় প্রদত্ত ক্ষমতাবলে এবং","বর্ণিত সংশোধনী সাপেক্ষে, জাতীয় রাজস্ব বোর্ড নিম্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"উৎসে কর কর্তন বিধিমালা, ২০২৪ জাতীয় রাজস্ব বোর্ড","প্রদত্ত ক্ষমতাবলে ২০২৪-০৬-৩০ ২০২৪-০৭-০১ 2024 1.0"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারায়",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"ত হইবে। (২) এই বিধিমালা অবিলম্বে কার্যকর হইবে এবং","বর্ণিত উৎসে কর কর্তনের সাধারণ নীতির সাথে সামঞ্জস্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারায়",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"হিত হইবে। ২ এই বিধিমালা অবিলম্বে কার্যকর হইবে এবং","বর্ণিত উৎসে কর কর্তনের সাধারণ নীতির সাথে সামঞ্জস্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"নীতির সাথে সামঞ্জস্যপূর্ণভাবে প্রয়োগ করিতে হইবে।","অর্থ আইন, ২০২৪ এর ৭ম ধারা ২ সংজ্ঞা ২। এই বিধিমালা"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারা",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,"প্রয়োগ করিতে হইবে। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","২ সংজ্ঞা ২। এই বিধিমালায় ব্যবহৃত শব্দাবলীর অর্থ"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২য় ধারায়",section_২_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২,২০২৩,,,,"২ সংজ্ঞা ২। এই বিধিমালায় ব্যবহৃত শব্দাবলীর অর্থ","প্রদত্ত সংজ্ঞার অনুরূপ হইবে এবং প্রসঙ্গক্রমে ভিন্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"পাইলে নিম্নলিখিত সংজ্ঞা প্রযোজ্য হইবে: কর্তনকারী","অনুযায়ী উৎসে কর কর্তন করিতে বাধ্য যেকোনো ব্যক্তি"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"অতিরিক্ত শর্তাবলী সাপেক্ষে। প্রাপক যাহার আয় হইতে","অনুযায়ী উৎসে কর কর্তন করা হয় এবং উক্ত আইনের প্র"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (১)",section_৮৫_subsection_১,1.000,আয়কর আইন,২০২৩,৮৫,১,,,,"নং ২৪১/২০২৪ ৩ ঠিকাদারি কার্যক্রম হইতে কর কর্তন ৩।","এবং উক্ত আইনের প্রথম তফসিলের ৩য় অংশে বর্ণিত বিধা"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"যাহতি প্রযোজ্য হইবে। ৪ অনাবাসী ঠিকাদারের ক্ষেত্রে","অনুযায়ী ৩০% হারে কর কর্তন করিতে হইবে এবং উক্ত আই"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারায়",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"ক্তি বাস্তবায়ন প্রকল্প অন্যান্য ঠিকাদারি সেবা যা","অন্তর্ভুক্ত ৫০,০০০ টাকার নিচে একক প্রদান সরকারি প"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"লেনদেন পরিপত্র নং ০৯/২০২৪ এ বর্ণিত বিশেষ অব্যাহতি","আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (২)",section_৮৫_subsection_২,1.000,আয়কর আইন,২০২৩,৮৫,২,,,,"রিপত্র নং ০৯/২০২৪ ৪ পেশাদার সেবা হইতে কর কর্তন ৪।","এবং অর্থ আইন, ২০২৪ এর ৭ম ধারার উপ-ধারা (২) অনুযায"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারার উপ-ধারা (২)",section_৭_subsection_২,1.000,অর্থ আইন,২০২৪,৭,২,,,,"৪। আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (২) এবং","অনুযায়ী পেশাদার সেবার ক্ষেত্রে নিম্নলিখিত হারে উ"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারার উপ-ধারা (২)",section_৭_subsection_২,1.000,অর্থ আইন,২০২৪,৭,২,,,,"য় ধারা অনুযায়ী ১৫% হারে কর কর্তন করিতে হইবে এবং","এ বর্ণিত বিশেষ শর্তাবলী প্রযোজ্য থাকিবে। ৩ অনাবাস"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"য থাকিবে। ৩ অনাবাসী পেশাদার সেবাদানকারীর ক্ষেত্রে","অনুযায়ী ৩০% হারে কর কর্তন করিতে হইবে। ৪ এই নিয়ম"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"০ টাকা ৪৪,০০০ টাকা আয়কর আইন, ২০২৩ এর প্রথম তফসিল","অর্থ আইন, ২০২৪ এর ৭ম ধারার উপ-ধারা (২) আয়কর আইন,"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারার উপ-ধারা (২)",section_৭_subsection_২,1.000,অর্থ আইন,২০২৪,৭,২,,,,"২০২৩ এর প্রথম তফসিল আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"বিধিমালার ৫ম নিয়ম ৫ অনাবাসী আয় হইতে কর কর্তন ৫।","এবং উক্ত আইনের প্রথম তফসিলের ৩য় অংশে বর্ণিত বিধা"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"অনাবাসী কোম্পানির লভ্যাংশ ও সুদ প্রদানের ক্ষেত্রে","অনুযায়ী ৩০% হার এবং সংশ্লিষ্ট DTAA এর বিধান প্রয"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারায়",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"াকার প্রমাণপত্র সেবা চুক্তিপত্র ও বিস্তারিত বিবরণ","বর্ণিত অন্যান্য কাগজপত্র আয়কর আইন, ২০২৩ এর ৮৫তম"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"ইন, ২০২৩ এর ২৮৬তম ধারায় বর্ণিত অন্যান্য কাগজপত্র","আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ আয়কর আই"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"ধারা (৩) আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ","এসআরও নং ২৪১/২০২৪ এর ৩য় ধারা এই বিধিমালার ৪র্থ ন"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"িধিমালার ৪র্থ নিয়ম ৬ সুদ প্রদান হইতে কর কর্তন ৬।","এবং উক্ত আইনের প্রথম তফসিলের ৩য় অংশে বর্ণিত বিধা"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারায়",section_৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৫,২০২৩,,,,"্রদানের ক্ষেত্রে ১০% হারে কর কর্তন করিতে হইবে এবং","বর্ণিত সাধারণ কর ধার্যের সাথে সমন্বয় করিতে হইবে।"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮ম ধারায়",section_৮_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮,২০২৩,,,,"ণ অব্যাহতি সরকারি প্রতিষ্ঠানের মধ্যকার সুদ লেনদেন","বর্ণিত করমুক্ত সীমার মধ্যে সুদ আয়কর আইন, ২০২৩ এর"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"২০২৩ এর ৮ম ধারায় বর্ণিত করমুক্ত সীমার মধ্যে সুদ","আয়কর আইন, ২০২৩ এর ৫ম ও ৮ম ধারা আয়কর আইন, ২০২৩ এ"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"িমালার ৫ম নিয়ম ৭ কর কর্তন ও জমাদানের সময়সীমা ৭।","এবং অর্থ আইন, ২০২৪ এর ৭ম ধারায় বর্ণিত বিধান অনুয"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারায়",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,"ানের সময়সীমা ৭। আয়কর আইন, ২০২৩ এর ৮৫তম ধারা এবং","বর্ণিত বিধান অনুযায়ী উৎসে কর কর্তন ও জমাদানের সম"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারায়",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"কর জমাদানের ১৫ দিনের মধ্যে প্রদান করিতে হইবে এবং","বর্ণিত ফরম্যাট অনুসরণ করিতে হইবে। ৩ বার্ষিক রিটার"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"সময়মতো কর জমা না দেওয়া কর্তিত করের ২০% জরিমানা","দণ্ডবিধি কর্তন সনদ প্রদানে বিলম্ব প্রতিদিন ১,০০০"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"বার্ষিক রিটার্ন দাখিলে বিলম্ব ৫০,০০০ টাকা জরিমানা","আয়কর আইন, ২০২৩ এর ৮৫তম ধারা অর্থ আইন, ২০২৪ এর ৭ম"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"৫০,০০০ টাকা জরিমানা আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা","অর্থ আইন, ২০২৪ এর ৭ম ধারা আয়কর আইন, ২০২৩ এর ২৮৬ত"
06_tds_rules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৭ম ধারা",section_৭_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৭,২০২৪,,,,", ২০২৩ এর ২৮৬তম ধারা আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা জাতীয় রাজস্ব বোর্ড"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"আইন, ২০২৩ এর ৮৫তম ধারা অর্থ আইন, ২০২৪ এর ৭ম ধারা","জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪ ৮ রেকর্ড"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"্ব বোর্ডের পরিপত্র নং ০৯/২০২৪ ৮ রেকর্ড সংরক্ষণ ৮।","এবং উক্ত আইনের ২৮৬তম ধারায় বর্ণিত রেকর্ড সংরক্ষণ"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারায়",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"াণপত্র ও সনদ কমপক্ষে ৬ বছর সংরক্ষণ করিতে হইবে এবং","বর্ণিত নির্দেশনা অনুসরণ করিতে হইবে। ২ প্রদান ভাউচ"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"মাদানের রসিদ বার্ষিক রিটার্ন ও সংশ্লিষ্ট কাগজপত্র","আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা জাতীয় রাজস্ব বোর্ড"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"ও সংশ্লিষ্ট কাগজপত্র আয়কর আইন, ২০২৩ এর ৮৫তম ধারা","জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪ ৯ বিশেষ"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"পরিপত্র নং ০৯/২০২৪ ৯ বিশেষ ক্ষেত্র ও অব্যাহতি ৯।","এবং এসআরও নং ২৪১/২০২৪ এ বর্ণিত বিশেষ বিধান সাপেক্"
06_tds_rules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"আরও নং ২৩৫/২০২৪ রপ্তানি সেবা ১% এসআরও নং ২৩৫/২০২৪","আয়কর আইন, ২০২৩ এর প্রথম তফসিলের ৩য় অংশ এসআরও নং"
